aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,aqi_lag_1h,pm2_5_lag_1h,pm10_lag_1h,co_lag_1h,no_lag_1h,no2_lag_1h,o3_lag_1h,so2_lag_1h,nh3_lag_1h
1,5.78,7.2,253.68,0.34,3.77,30.04,2.89,1.12,6.0,0.0,7.0,1.0,6.13,7.72,263.69,0.27,4.41,27.54,3.04,1.2
1,5.34,6.57,243.66,0.32,3.43,31.83,2.59,1.01,7.0,0.0,7.0,1.0,5.78,7.2,253.68,0.34,3.77,30.04,2.89,1.12
4,31.41,42.84,327.11,0.52,3.81,140.19,8.82,3.32,8.0,4.0,10.0,1.0,5.34,6.57,243.66,0.32,3.43,31.83,2.59,1.01
3,27.6,38.15,310.42,0.51,3.81,134.47,7.63,3.07,9.0,4.0,10.0,4.0,31.41,42.84,327.11,0.52,3.81,140.19,8.82,3.32
3,31.55,42.73,460.62,2.01,13.54,115.87,10.61,5.76,10.0,4.0,10.0,3.0,27.6,38.15,310.42,0.51,3.81,134.47,7.63,3.07
3,40.99,54.5,754.36,4.41,31.87,90.12,15.14,9.88,11.0,4.0,10.0,3.0,31.55,42.73,460.62,2.01,13.54,115.87,10.61,5.76
3,47.94,63.83,1028.06,4.47,54.15,54.36,17.64,13.43,12.0,4.0,10.0,3.0,40.99,54.5,754.36,4.41,31.87,90.12,15.14,9.88
4,51.06,69.11,1148.22,1.29,61.01,28.97,18.36,16.09,13.0,4.0,10.0,3.0,47.94,63.83,1028.06,4.47,54.15,54.36,17.64,13.43
4,51.17,70.15,1028.06,0.01,45.93,34.69,17.17,16.47,14.0,4.0,10.0,4.0,51.06,69.11,1148.22,1.29,61.01,28.97,18.36,16.09
3,47.96,66.13,814.44,0.0,28.45,55.79,14.9,15.07,15.0,4.0,10.0,4.0,51.17,70.15,1028.06,0.01,45.93,34.69,17.17,16.47
3,46.01,62.96,660.9,0.0,18.34,72.96,13.23,13.68,16.0,4.0,10.0,3.0,47.96,66.13,814.44,0.0,28.45,55.79,14.9,15.07
4,52.25,70.02,727.65,0.0,20.56,68.66,14.66,15.07,17.0,4.0,10.0,3.0,46.01,62.96,660.9,0.0,18.34,72.96,13.23,13.68
4,56.05,73.47,761.03,0.0,23.65,62.23,14.66,15.2,18.0,4.0,10.0,4.0,52.25,70.02,727.65,0.0,20.56,68.66,14.66,15.07
4,56.47,72.38,741.0,0.0,24.33,55.07,13.47,14.57,19.0,4.0,10.0,4.0,56.05,73.47,761.03,0.0,23.65,62.23,14.66,15.2
4,57.25,71.93,714.3,0.0,21.59,49.35,12.04,14.57,20.0,4.0,10.0,4.0,56.47,72.38,741.0,0.0,24.33,55.07,13.47,14.57
4,58.7,72.91,707.63,0.0,19.19,43.99,11.21,14.95,21.0,4.0,10.0,4.0,57.25,71.93,714.3,0.0,21.59,49.35,12.04,14.57
4,60.73,75.11,714.3,0.0,18.51,37.55,10.73,15.83,22.0,4.0,10.0,4.0,58.7,72.91,707.63,0.0,19.19,43.99,11.21,14.95
4,63.46,78.48,741.0,0.0,19.19,30.76,10.85,17.73,23.0,4.0,10.0,4.0,60.73,75.11,714.3,0.0,18.51,37.55,10.73,15.83
4,67.43,83.62,787.73,0.03,21.93,23.6,12.28,21.03,0.0,5.0,10.0,4.0,63.46,78.48,741.0,0.0,19.19,30.76,10.85,17.73
4,74.0,92.51,921.25,0.52,29.82,13.95,16.69,28.37,1.0,5.0,10.0,4.0,67.43,83.62,787.73,0.03,21.93,23.6,12.28,21.03
5,89.39,113.08,1268.39,9.39,42.16,2.57,26.23,40.53,2.0,5.0,10.0,4.0,74.0,92.51,921.25,0.52,29.82,13.95,16.69,28.37
5,109.95,139.57,1735.69,33.08,45.24,7.87,36.72,52.69,3.0,5.0,10.0,5.0,89.39,113.08,1268.39,9.39,42.16,2.57,26.23,40.53
5,128.18,159.79,2029.42,37.1,57.58,22.35,45.3,56.24,4.0,5.0,10.0,5.0,109.95,139.57,1735.69,33.08,45.24,7.87,36.72,52.69
5,130.01,157.31,1815.8,16.99,58.26,70.1,41.01,41.54,5.0,5.0,10.0,5.0,128.18,159.79,2029.42,37.1,57.58,22.35,45.3,56.24
5,110.29,130.6,1255.04,4.64,30.85,137.33,30.04,23.31,6.0,5.0,10.0,5.0,130.01,157.31,1815.8,16.99,58.26,70.1,41.01,41.54
4,53.01,65.7,453.95,0.61,5.06,148.77,14.42,6.59,7.0,5.0,10.0,5.0,110.29,130.6,1255.04,4.64,30.85,137.33,30.04,23.31
1,1.78,2.84,253.68,0.49,2.03,38.62,2.21,1.33,8.0,2.0,6.0,4.0,53.01,65.7,453.95,0.61,5.06,148.77,14.42,6.59
1,2.0,3.01,257.02,0.44,2.48,39.34,2.47,1.38,9.0,2.0,6.0,1.0,1.78,2.84,253.68,0.49,2.03,38.62,2.21,1.33
1,2.49,3.62,267.03,0.42,3.43,38.27,3.01,1.55,10.0,2.0,6.0,1.0,2.0,3.01,257.02,0.44,2.48,39.34,2.47,1.38
1,3.21,4.67,287.06,0.41,5.44,36.12,3.61,1.95,11.0,2.0,6.0,1.0,2.49,3.62,267.03,0.42,3.43,38.27,3.01,1.55
1,3.59,5.23,303.75,0.19,7.88,32.9,3.81,2.18,12.0,2.0,6.0,1.0,3.21,4.67,287.06,0.41,5.44,36.12,3.61,1.95
1,4.46,6.93,327.11,0.02,9.6,30.4,4.41,2.82,13.0,2.0,6.0,1.0,3.59,5.23,303.75,0.19,7.88,32.9,3.81,2.18
1,5.67,9.6,350.48,0.02,9.77,26.46,5.3,3.55,14.0,2.0,6.0,1.0,4.46,6.93,327.11,0.02,9.6,30.4,4.41,2.82
1,6.18,11.03,360.49,0.05,9.6,20.92,5.96,3.67,15.0,2.0,6.0,1.0,5.67,9.6,350.48,0.02,9.77,26.46,5.3,3.55
1,7.01,12.25,377.18,0.16,11.14,14.48,7.33,3.74,16.0,2.0,6.0,1.0,6.18,11.03,360.49,0.05,9.6,20.92,5.96,3.67
1,7.42,12.95,377.18,0.35,12.34,9.83,7.75,3.64,17.0,2.0,6.0,1.0,7.01,12.25,377.18,0.16,11.14,14.48,7.33,3.74
1,6.58,11.64,347.14,0.45,11.82,7.78,6.79,3.13,18.0,2.0,6.0,1.0,7.42,12.95,377.18,0.35,12.34,9.83,7.75,3.64
1,5.37,9.39,307.08,0.35,10.11,7.6,5.66,2.72,19.0,2.0,6.0,1.0,6.58,11.64,347.14,0.45,11.82,7.78,6.79,3.13
1,5.38,8.85,297.07,0.27,8.91,7.42,5.48,2.82,20.0,2.0,6.0,1.0,5.37,9.39,307.08,0.35,10.11,7.6,5.66,2.72
1,5.57,8.86,297.07,0.25,8.31,7.15,5.54,3.1,21.0,2.0,6.0,1.0,5.38,8.85,297.07,0.27,8.91,7.42,5.48,2.82
1,5.61,8.59,300.41,0.25,7.8,7.15,5.48,3.23,22.0,2.0,6.0,1.0,5.57,8.86,297.07,0.25,8.31,7.15,5.54,3.1
1,5.41,8.13,303.75,0.28,7.2,7.15,5.25,3.29,23.0,2.0,6.0,1.0,5.61,8.59,300.41,0.25,7.8,7.15,5.48,3.23
1,5.34,8.04,317.1,0.43,7.2,6.62,5.42,3.55,0.0,3.0,6.0,1.0,5.41,8.13,303.75,0.28,7.2,7.15,5.25,3.29
1,6.11,9.76,357.15,1.23,8.65,4.56,6.14,4.05,1.0,3.0,6.0,1.0,5.34,8.04,317.1,0.43,7.2,6.62,5.42,3.55
1,6.54,11.81,403.88,3.55,9.51,3.62,6.32,4.5,2.0,3.0,6.0,1.0,6.11,9.76,357.15,1.23,8.65,4.56,6.14,4.05
1,4.88,10.62,380.52,4.81,7.8,7.69,5.48,4.43,3.0,3.0,6.0,1.0,6.54,11.81,403.88,3.55,9.51,3.62,6.32,4.5
1,2.32,5.22,290.39,1.54,5.65,14.84,3.81,2.6,4.0,3.0,6.0,1.0,4.88,10.62,380.52,4.81,7.8,7.69,5.48,4.43
1,2.37,4.43,280.38,1.58,4.84,18.24,3.76,2.09,5.0,3.0,6.0,1.0,2.32,5.22,290.39,1.54,5.65,14.84,3.81,2.6
1,3.79,5.57,283.72,1.98,5.74,23.6,4.41,1.74,6.0,3.0,6.0,1.0,2.37,4.43,280.38,1.58,4.84,18.24,3.76,2.09
1,6.17,7.69,293.73,2.04,7.54,29.33,5.54,1.38,7.0,3.0,6.0,1.0,3.79,5.57,283.72,1.98,5.74,23.6,4.41,1.74
2,10.89,14.46,257.02,0.49,3.3,81.54,3.87,1.54,8.0,4.0,9.0,1.0,6.17,7.69,293.73,2.04,7.54,29.33,5.54,1.38
2,16.98,20.77,270.37,0.44,4.33,84.4,5.96,1.39,9.0,4.0,9.0,2.0,10.89,14.46,257.02,0.49,3.3,81.54,3.87,1.54
3,28.56,32.85,303.75,0.42,6.25,88.69,9.54,1.38,10.0,4.0,9.0,2.0,16.98,20.77,270.37,0.44,4.33,84.4,5.96,1.39
3,39.26,44.14,350.48,0.45,9.85,94.41,12.28,1.79,11.0,4.0,9.0,3.0,28.56,32.85,303.75,0.42,6.25,88.69,9.54,1.38
3,42.61,47.61,393.87,0.29,14.05,94.41,13.11,2.22,12.0,4.0,9.0,3.0,39.26,44.14,350.48,0.45,9.85,94.41,12.28,1.79
3,41.36,46.78,427.25,0.04,16.96,87.26,12.99,2.75,13.0,4.0,9.0,3.0,42.61,47.61,393.87,0.29,14.05,94.41,13.11,2.22
3,36.32,42.83,440.6,0.0,16.96,75.82,12.4,3.1,14.0,4.0,9.0,3.0,41.36,46.78,427.25,0.04,16.96,87.26,12.99,2.75
3,29.38,37.0,423.91,0.0,15.94,65.09,11.68,3.01,15.0,4.0,9.0,3.0,36.32,42.83,440.6,0.0,16.96,75.82,12.4,3.1
3,26.26,35.35,440.6,0.0,16.79,53.64,11.68,3.29,16.0,4.0,9.0,3.0,29.38,37.0,423.91,0.0,15.94,65.09,11.68,3.01
3,25.26,35.71,467.3,0.0,18.16,40.41,11.21,3.55,17.0,4.0,9.0,3.0,26.26,35.35,440.6,0.0,16.79,53.64,11.68,3.29
2,22.15,32.46,440.6,0.01,17.82,31.11,9.78,3.2,18.0,4.0,9.0,3.0,25.26,35.71,467.3,0.0,18.16,40.41,11.21,3.55
2,17.44,26.04,367.16,0.01,14.22,26.82,7.99,2.6,19.0,4.0,9.0,2.0,22.15,32.46,440.6,0.01,17.82,31.11,9.78,3.2
2,14.53,21.85,313.76,0.01,10.28,26.11,6.74,2.31,20.0,4.0,9.0,2.0,17.44,26.04,367.16,0.01,14.22,26.82,7.99,2.6
2,13.31,20.14,290.39,0.01,8.65,24.68,6.2,2.18,21.0,4.0,9.0,2.0,14.53,21.85,313.76,0.01,10.28,26.11,6.74,2.31
2,12.25,18.38,283.72,0.01,7.63,22.53,5.25,2.22,22.0,4.0,9.0,2.0,13.31,20.14,290.39,0.01,8.65,24.68,6.2,2.18
2,11.93,17.46,290.39,0.03,7.37,18.6,4.53,2.79,23.0,4.0,9.0,2.0,12.25,18.38,283.72,0.01,7.63,22.53,5.25,2.22
2,12.68,18.24,317.1,0.12,8.23,14.48,4.65,3.77,0.0,5.0,9.0,2.0,11.93,17.46,290.39,0.03,7.37,18.6,4.53,2.79
2,15.31,21.97,387.19,0.75,11.65,8.31,5.54,4.94,1.0,5.0,9.0,2.0,12.68,18.24,317.1,0.12,8.23,14.48,4.65,3.77
2,17.77,26.54,473.98,3.74,14.05,4.02,6.08,4.94,2.0,5.0,9.0,2.0,15.31,21.97,387.19,0.75,11.65,8.31,5.54,4.94
2,16.12,25.62,440.6,6.54,10.8,10.28,5.48,3.86,3.0,5.0,9.0,2.0,17.77,26.54,473.98,3.74,14.05,4.02,6.08,4.94
2,12.5,19.5,323.77,2.96,7.71,25.39,5.3,2.28,4.0,5.0,9.0,2.0,16.12,25.62,440.6,6.54,10.8,10.28,5.48,3.86
2,12.69,18.63,307.08,1.82,7.88,31.47,5.42,2.15,5.0,5.0,9.0,2.0,12.5,19.5,323.77,2.96,7.71,25.39,5.3,2.28
2,12.62,17.86,297.07,0.8,9.17,31.47,5.36,2.03,6.0,5.0,9.0,2.0,12.69,18.63,307.08,1.82,7.88,31.47,5.42,2.15
1,9.65,13.1,277.04,0.34,8.4,40.77,4.23,1.49,7.0,5.0,9.0,2.0,12.62,17.86,297.07,0.8,9.17,31.47,5.36,2.03
4,60.06,67.35,367.16,0.39,4.5,145.91,15.02,2.88,8.0,1.0,10.0,1.0,9.65,13.1,277.04,0.34,8.4,40.77,4.23,1.49
4,57.52,64.61,360.49,0.32,4.97,140.19,14.19,2.79,9.0,1.0,10.0,4.0,60.06,67.35,367.16,0.39,4.5,145.91,15.02,2.88
4,63.77,73.13,547.41,1.24,18.68,115.87,17.4,7.28,10.0,1.0,10.0,4.0,57.52,64.61,360.49,0.32,4.97,140.19,14.19,2.79
5,77.11,90.92,907.9,2.82,46.61,98.71,25.03,16.72,11.0,1.0,10.0,4.0,63.77,73.13,547.41,1.24,18.68,115.87,17.4,7.28
5,90.34,108.72,1295.09,2.26,86.37,67.95,33.38,26.09,12.0,1.0,10.0,5.0,77.11,90.92,907.9,2.82,46.61,98.71,25.03,16.72
5,107.96,131.6,1655.58,0.11,120.64,29.68,41.01,35.46,13.0,1.0,10.0,5.0,90.34,108.72,1295.09,2.26,86.37,67.95,33.38,26.09
5,121.95,152.49,1842.5,2.6,123.38,5.63,45.78,44.58,14.0,1.0,10.0,5.0,107.96,131.6,1655.58,0.11,120.64,29.68,41.01,35.46
5,126.04,163.43,1842.5,7.6,104.19,0.64,45.3,50.66,15.0,1.0,10.0,5.0,121.95,152.49,1842.5,2.6,123.38,5.63,45.78,44.58
5,132.17,174.96,1869.2,9.39,85.0,0.25,44.35,55.73,16.0,1.0,10.0,5.0,126.04,163.43,1842.5,7.6,104.19,0.64,45.3,50.66
5,141.36,184.47,1949.31,10.28,72.66,0.15,44.35,57.25,17.0,1.0,10.0,5.0,132.17,174.96,1869.2,9.39,85.0,0.25,44.35,55.73
5,135.8,170.33,1842.5,7.6,61.69,0.58,35.76,46.61,18.0,1.0,10.0,5.0,141.36,184.47,1949.31,10.28,72.66,0.15,44.35,57.25
5,115.91,138.56,1482.01,1.51,50.72,5.63,22.17,29.39,19.0,1.0,10.0,5.0,135.8,170.33,1842.5,7.6,61.69,0.58,35.76,46.61
5,101.33,118.45,1161.58,0.07,37.7,17.34,18.12,24.83,20.0,1.0,10.0,5.0,115.91,138.56,1482.01,1.51,50.72,5.63,22.17,29.39
5,92.48,107.36,947.95,0.0,28.45,27.54,18.6,26.6,21.0,1.0,10.0,5.0,101.33,118.45,1161.58,0.07,37.7,17.34,18.12,24.83
5,87.25,101.71,807.76,0.0,23.65,34.33,19.07,30.15,22.0,1.0,10.0,5.0,92.48,107.36,947.95,0.0,28.45,27.54,18.6,26.6
5,86.4,101.19,747.68,0.0,20.91,33.97,18.12,30.4,23.0,1.0,10.0,5.0,87.25,101.71,807.76,0.0,23.65,34.33,19.07,30.15
5,89.64,105.08,781.06,0.02,22.28,26.82,16.45,28.12,0.0,2.0,11.0,5.0,86.4,101.19,747.68,0.0,20.91,33.97,18.12,30.4
5,99.76,117.5,961.3,1.12,30.5,12.16,18.6,28.63,1.0,2.0,11.0,5.0,89.64,105.08,781.06,0.02,22.28,26.82,16.45,28.12
5,123.5,148.25,1441.96,15.65,41.81,0.72,30.28,40.53,2.0,2.0,11.0,5.0,99.76,117.5,961.3,1.12,30.5,12.16,18.6,28.63
5,153.32,185.82,2109.53,46.94,47.98,3.53,45.3,56.24,3.0,2.0,11.0,5.0,123.5,148.25,1441.96,15.65,41.81,0.72,30.28,40.53
5,179.75,215.29,2536.77,56.77,63.06,15.02,58.17,63.33,4.0,2.0,11.0,5.0,153.32,185.82,2109.53,46.94,47.98,3.53,45.3,56.24
5,176.6,206.5,2136.23,27.05,68.55,49.35,51.98,46.61,5.0,2.0,11.0,5.0,179.75,215.29,2536.77,56.77,63.06,15.02,58.17,63.33
5,142.78,162.53,1281.74,7.04,35.99,110.15,32.42,22.55,6.0,2.0,11.0,5.0,176.6,206.5,2136.23,27.05,68.55,49.35,51.98,46.61
5,85.17,93.57,447.27,0.68,5.48,145.91,13.95,4.24,7.0,2.0,11.0,5.0,142.78,162.53,1281.74,7.04,35.99,110.15,32.42,22.55
4,15.07,33.27,270.37,0.34,2.83,157.36,4.23,2.5,8.0,4.0,5.0,5.0,85.17,93.57,447.27,0.68,5.48,145.91,13.95,4.24
4,15.38,34.13,263.69,0.31,2.78,155.93,4.05,2.31,9.0,4.0,5.0,4.0,15.07,33.27,270.37,0.34,2.83,157.36,4.23,2.5
4,18.75,38.74,270.37,0.29,2.87,161.65,4.71,1.99,10.0,4.0,5.0,4.0,15.38,34.13,263.69,0.31,2.78,155.93,4.05,2.31
5,30.62,52.58,297.07,0.29,4.03,185.97,7.15,1.73,11.0,4.0,5.0,4.0,18.75,38.74,270.37,0.29,2.87,161.65,4.71,1.99
5,61.28,86.3,380.52,0.22,6.6,237.46,15.5,1.6,12.0,4.0,5.0,5.0,30.62,52.58,297.07,0.29,4.03,185.97,7.15,1.73
5,106.05,137.03,527.38,0.07,11.48,274.66,29.8,2.44,13.0,4.0,5.0,5.0,61.28,86.3,380.52,0.22,6.6,237.46,15.5,1.6
5,125.1,166.26,607.49,0.0,13.88,248.91,37.19,4.18,14.0,4.0,5.0,5.0,106.05,137.03,527.38,0.07,11.48,274.66,29.8,2.44
5,86.07,132.92,514.03,0.0,14.22,161.65,29.56,5.51,15.0,4.0,5.0,5.0,125.1,166.26,607.49,0.0,13.88,248.91,37.19,4.18
4,53.3,99.99,453.95,0.0,14.91,94.41,20.5,7.03,16.0,4.0,5.0,5.0,86.07,132.92,514.03,0.0,14.22,161.65,29.56,5.51
3,42.03,87.5,447.27,0.0,16.28,62.23,15.5,8.49,17.0,4.0,5.0,4.0,53.3,99.99,453.95,0.0,14.91,94.41,20.5,7.03
